-3.048000	0.525448
-3.036000	0.538295
-3.024000	0.540698
-3.012000	0.528799
-3.000000	0.500000
-2.988000	0.453418
-2.976000	0.390045
-2.964000	0.312582
-2.952000	0.224997
-2.940000	0.131886
-2.928000	0.037809
-2.916000	-0.053290
-2.904000	-0.138468
-2.892000	-0.215938
-2.880000	-0.285011
-2.868000	-0.345889
-2.856000	-0.399380
-2.844000	-0.446610
-2.832000	-0.488782
-2.820000	-0.527008
-2.808000	-0.562213
-2.796000	-0.595109
-2.784000	-0.626200
-2.772000	-0.655818
-2.760000	-0.684166
-2.748000	-0.711353
-2.736000	-0.737429
-2.724000	-0.762405
-2.712000	-0.786272
-2.700000	-0.809010
-2.688000	-0.830593
-2.676000	-0.850993
-2.664000	-0.870183
-2.652000	-0.888136
-2.640000	-0.904827
-2.628000	-0.920232
-2.616000	-0.934329
-2.604000	-0.947098
-2.592000	-0.958522
-2.580000	-0.968583
-2.568000	-0.977268
-2.556000	-0.984564
-2.544000	-0.990461
-2.532000	-0.994951
-2.520000	-0.998027
-2.508000	-0.999684
-2.496000	-0.999921
-2.484000	-0.998737
-2.472000	-0.996134
-2.460000	-0.992115
-2.448000	-0.986686
-2.436000	-0.979855
-2.424000	-0.971632
-2.412000	-0.962028
-2.400000	-0.951057
-2.388000	-0.938734
-2.376000	-0.925077
-2.364000	-0.910106
-2.352000	-0.893841
-2.340000	-0.876307
-2.328000	-0.857527
-2.316000	-0.837528
-2.304000	-0.816339
-2.292000	-0.793990
-2.280000	-0.770513
-2.268000	-0.745941
-2.256000	-0.720309
-2.244000	-0.693653
-2.232000	-0.666012
-2.220000	-0.637424
-2.208000	-0.607930
-2.196000	-0.577573
-2.184000	-0.546394
-2.172000	-0.514440
-2.160000	-0.481754
-2.148000	-0.448383
-2.136000	-0.414376
-2.124000	-0.379779
-2.112000	-0.344643
-2.100000	-0.309017
-2.088000	-0.272952
-2.076000	-0.236499
-2.064000	-0.199710
-2.052000	-0.162637
-2.040000	-0.125333
